Iteration,Source_Folder,Image_File,GroundTruth_ID,Mask_Flag,Mask_Type,Detected_ID,Similarity_Score,Threshold,Status,Result_Description
2845,New_Images,006471.jpg,006471,NONE,Unmasked,UNRECOGNIZED,0.2393,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2846,Masked Images,000247__GAS__masked.jpg,000247,GAS,Gas Mask,000247,0.6856,0.35,TP,CORRECT_MATCH
2847,New_Images,008356.jpg,008356,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2848,New_Images,009298.jpg,009298,NONE,Unmasked,UNRECOGNIZED,0.2587,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2849,New_Images,008391.jpg,008391,NONE,Unmasked,UNRECOGNIZED,0.2858,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2850,New_Images,006981.jpg,006981,NONE,Unmasked,UNRECOGNIZED,0.2123,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2851,New_Images,008189.jpg,008189,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2852,New_Images,007793.jpg,007793,NONE,Unmasked,UNRECOGNIZED,0.3461,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2853,New_Images,007022.jpg,007022,NONE,Unmasked,UNRECOGNIZED,0.2665,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2854,New_Images,006524.jpg,006524,NONE,Unmasked,UNRECOGNIZED,0.2883,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2855,New_Images,007125.jpg,007125,NONE,Unmasked,UNRECOGNIZED,0.2825,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2856,Masked Images,000350__SUR__masked.jpg,000350,SUR,Surgical Mask,000350,0.8533,0.35,TP,CORRECT_MATCH
2857,New_Images,006664.jpg,006664,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2858,New_Images,006905.jpg,006905,NONE,Unmasked,UNRECOGNIZED,0.2412,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2859,Masked Images,000960__SUR__masked.jpg,000960,SUR,Surgical Mask,000960,0.9036,0.35,TP,CORRECT_MATCH
2860,New_Images,006718.jpg,006718,NONE,Unmasked,UNRECOGNIZED,0.2459,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2861,Masked Images,001032__N95__masked.jpg,001032,N95,N95 Mask,001032,0.8536,0.35,TP,CORRECT_MATCH
2862,New_Images,006177.jpg,006177,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2863,New_Images,005743.jpg,005743,NONE,Unmasked,UNRECOGNIZED,0.3183,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2864,New_Images,007550.jpg,007550,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2865,New_Images,006766.jpg,006766,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2866,New_Images,006881.jpg,006881,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2867,New_Images,005488.jpg,005488,NONE,Unmasked,UNRECOGNIZED,0.2675,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2868,Masked Images,001134__GAS__masked.jpg,001134,GAS,Gas Mask,001134,0.8958,0.35,TP,CORRECT_MATCH
2869,New_Images,008349.jpg,008349,NONE,Unmasked,UNRECOGNIZED,0.2655,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2870,New_Images,008320.jpg,008320,NONE,Unmasked,UNRECOGNIZED,0.2448,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2871,New_Images,006019.jpg,006019,NONE,Unmasked,UNRECOGNIZED,0.2554,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2872,New_Images,007711.jpg,007711,NONE,Unmasked,UNRECOGNIZED,0.2271,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2873,Masked Images,000818__N95__masked.jpg,000818,N95,N95 Mask,000818,0.6952,0.35,TP,CORRECT_MATCH
2874,New_Images,006900.jpg,006900,NONE,Unmasked,UNRECOGNIZED,0.2647,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2875,Masked Images,000640__GAS__masked.jpg,000640,GAS,Gas Mask,000640,0.9225,0.35,TP,CORRECT_MATCH
2876,New_Images,007180.jpg,007180,NONE,Unmasked,UNRECOGNIZED,0.2656,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2877,Masked Images,000415__GAS__masked.jpg,000415,GAS,Gas Mask,000415,0.8705,0.35,TP,CORRECT_MATCH
2878,Masked Images,000463__CLT__masked.jpg,000463,CLT,Cloth Mask,000463,0.9281,0.35,TP,CORRECT_MATCH
2879,Masked Images,000765__GAS__masked.jpg,000765,GAS,Gas Mask,000765,0.9074,0.35,TP,CORRECT_MATCH
2880,New_Images,007818.jpg,007818,NONE,Unmasked,UNRECOGNIZED,0.1916,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2881,New_Images,006623.jpg,006623,NONE,Unmasked,UNRECOGNIZED,0.2275,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2882,New_Images,006721.jpg,006721,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2883,New_Images,009522.jpg,009522,NONE,Unmasked,UNRECOGNIZED,0.2568,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2884,Masked Images,000075__SUR__masked.jpg,000075,SUR,Surgical Mask,000075,0.8558,0.35,TP,CORRECT_MATCH
2885,New_Images,005037.jpg,005037,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2886,New_Images,006057.jpg,006057,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2887,Masked Images,001167__SUR__masked.jpg,001167,SUR,Surgical Mask,001167,0.8648,0.35,TP,CORRECT_MATCH
2888,New_Images,008934.jpg,008934,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2889,New_Images,009007.jpg,009007,NONE,Unmasked,UNRECOGNIZED,0.2721,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2890,New_Images,008995.jpg,008995,NONE,Unmasked,UNRECOGNIZED,0.2753,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2891,New_Images,005547.jpg,005547,NONE,Unmasked,UNRECOGNIZED,0.2808,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2892,New_Images,007664.jpg,007664,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2893,New_Images,006042.jpg,006042,NONE,Unmasked,UNRECOGNIZED,0.2411,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2894,New_Images,007139.jpg,007139,NONE,Unmasked,UNRECOGNIZED,0.2682,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2895,New_Images,009073.jpg,009073,NONE,Unmasked,UNRECOGNIZED,0.2335,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2896,New_Images,009063.jpg,009063,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2897,New_Images,008084.jpg,008084,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2898,New_Images,005842.jpg,005842,NONE,Unmasked,UNRECOGNIZED,0.2346,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2899,New_Images,007509.jpg,007509,NONE,Unmasked,UNRECOGNIZED,0.2901,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2900,New_Images,006594.jpg,006594,NONE,Unmasked,UNRECOGNIZED,0.3274,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2901,New_Images,007684.jpg,007684,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2902,New_Images,008221.jpg,008221,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2903,Masked Images,000265__K95__masked.jpg,000265,K95,KN95 Mask,000265,0.9111,0.35,TP,CORRECT_MATCH
2904,New_Images,008679.jpg,008679,NONE,Unmasked,UNRECOGNIZED,0.1965,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2905,New_Images,005730.jpg,005730,NONE,Unmasked,UNRECOGNIZED,0.2562,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2906,New_Images,005934.jpg,005934,NONE,Unmasked,UNRECOGNIZED,0.2782,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2907,New_Images,009366.jpg,009366,NONE,Unmasked,UNRECOGNIZED,0.2319,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2908,New_Images,007190.jpg,007190,NONE,Unmasked,UNRECOGNIZED,0.2259,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2909,Masked Images,000649__CLT__masked.jpg,000649,CLT,Cloth Mask,000649,0.9342,0.35,TP,CORRECT_MATCH
2910,New_Images,009390.jpg,009390,NONE,Unmasked,UNRECOGNIZED,0.3044,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2911,Masked Images,000297__CLT__masked.jpg,000297,CLT,Cloth Mask,000297,0.9561,0.35,TP,CORRECT_MATCH
2912,New_Images,009140.jpg,009140,NONE,Unmasked,UNRECOGNIZED,0.2479,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2913,New_Images,006446.jpg,006446,NONE,Unmasked,UNRECOGNIZED,0.2778,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2914,New_Images,007226.jpg,007226,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2915,New_Images,005552.jpg,005552,NONE,Unmasked,UNRECOGNIZED,0.2288,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2916,New_Images,009535.jpg,009535,NONE,Unmasked,UNRECOGNIZED,0.2681,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2917,Masked Images,000213__CLT__masked.jpg,000213,CLT,Cloth Mask,000213,0.9324,0.35,TP,CORRECT_MATCH
2918,New_Images,007938.jpg,007938,NONE,Unmasked,UNRECOGNIZED,0.3127,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2919,New_Images,008418.jpg,008418,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2920,Masked Images,000146__CLT__masked.jpg,000146,CLT,Cloth Mask,000146,0.8968,0.35,TP,CORRECT_MATCH
2921,New_Images,006009.jpg,006009,NONE,Unmasked,UNRECOGNIZED,0.2578,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2922,Masked Images,000258__SUR__masked.jpg,000258,SUR,Surgical Mask,000258,0.8915,0.35,TP,CORRECT_MATCH
2923,New_Images,006796.jpg,006796,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2924,New_Images,007694.jpg,007694,NONE,Unmasked,UNRECOGNIZED,0.2297,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2925,New_Images,008013.jpg,008013,NONE,Unmasked,UNRECOGNIZED,0.2193,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2926,New_Images,008526.jpg,008526,NONE,Unmasked,UNRECOGNIZED,0.2526,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2927,New_Images,008257.jpg,008257,NONE,Unmasked,UNRECOGNIZED,0.2802,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2928,New_Images,006946.jpg,006946,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2929,Masked Images,000724__CLT__masked.jpg,000724,CLT,Cloth Mask,000724,0.9041,0.35,TP,CORRECT_MATCH
2930,New_Images,008888.jpg,008888,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2931,Masked Images,000720__GAS__masked.jpg,000720,GAS,Gas Mask,000720,0.8333,0.35,TP,CORRECT_MATCH
2932,New_Images,005750.jpg,005750,NONE,Unmasked,UNRECOGNIZED,0.2224,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2933,New_Images,005872.jpg,005872,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2934,New_Images,006491.jpg,006491,NONE,Unmasked,UNRECOGNIZED,0.2501,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2935,New_Images,009262.jpg,009262,NONE,Unmasked,UNRECOGNIZED,0.2396,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2936,Masked Images,001092__GAS__masked.jpg,001092,GAS,Gas Mask,001092,0.8556,0.35,TP,CORRECT_MATCH
2937,New_Images,007583.jpg,007583,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2938,New_Images,007551.jpg,007551,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2939,New_Images,008959.jpg,008959,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2940,New_Images,006118.jpg,006118,NONE,Unmasked,UNRECOGNIZED,0.2584,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2941,New_Images,005908.jpg,005908,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2942,Masked Images,001042__N95__masked.jpg,001042,N95,N95 Mask,001042,0.9234,0.35,TP,CORRECT_MATCH
2943,New_Images,006196.jpg,006196,NONE,Unmasked,UNRECOGNIZED,0.2436,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2944,New_Images,007274.jpg,007274,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2945,Masked Images,000977__K95__masked.jpg,000977,K95,KN95 Mask,000977,0.9428,0.35,TP,CORRECT_MATCH
2946,New_Images,005214.jpg,005214,NONE,Unmasked,UNRECOGNIZED,0.3486,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2947,Masked Images,000835__CLT__masked.jpg,000835,CLT,Cloth Mask,000835,0.927,0.35,TP,CORRECT_MATCH
2948,Masked Images,000655__GAS__masked.jpg,000655,GAS,Gas Mask,000655,0.9032,0.35,TP,CORRECT_MATCH
2949,New_Images,008150.jpg,008150,NONE,Unmasked,UNRECOGNIZED,0.2501,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2950,New_Images,005573.jpg,005573,NONE,Unmasked,UNRECOGNIZED,0.2611,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2951,New_Images,006812.jpg,006812,NONE,Unmasked,UNRECOGNIZED,0.2598,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2952,New_Images,006235.jpg,006235,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2953,New_Images,006255.jpg,006255,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2954,New_Images,007450.jpg,007450,NONE,Unmasked,UNRECOGNIZED,0.2695,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2955,New_Images,007138.jpg,007138,NONE,Unmasked,UNRECOGNIZED,0.2887,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2956,New_Images,007913.jpg,007913,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2957,Masked Images,000628__K95__masked.jpg,000628,K95,KN95 Mask,000628,0.9053,0.35,TP,CORRECT_MATCH
2958,Masked Images,000940__N95__masked.jpg,000940,N95,N95 Mask,000940,0.9109,0.35,TP,CORRECT_MATCH
2959,New_Images,006167.jpg,006167,NONE,Unmasked,UNRECOGNIZED,0.2852,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2960,Masked Images,000202__K95__masked.jpg,000202,K95,KN95 Mask,000202,0.8758,0.35,TP,CORRECT_MATCH
2961,New_Images,005558.jpg,005558,NONE,Unmasked,UNRECOGNIZED,0.2234,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2962,New_Images,005144.jpg,005144,NONE,Unmasked,UNRECOGNIZED,0.2404,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2963,New_Images,005381.jpg,005381,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2964,New_Images,008928.jpg,008928,NONE,Unmasked,UNRECOGNIZED,0.2375,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2965,New_Images,005174.jpg,005174,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2966,New_Images,008413.jpg,008413,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2967,New_Images,006822.jpg,006822,NONE,Unmasked,UNRECOGNIZED,0.2883,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2968,Masked Images,000425__CLT__masked.jpg,000425,CLT,Cloth Mask,000425,0.9452,0.35,TP,CORRECT_MATCH
2969,New_Images,007641.jpg,007641,NONE,Unmasked,UNRECOGNIZED,0.281,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2970,New_Images,009422.jpg,009422,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2971,New_Images,005963.jpg,005963,NONE,Unmasked,UNRECOGNIZED,0.2274,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2972,New_Images,005336.jpg,005336,NONE,Unmasked,UNRECOGNIZED,0.2402,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2973,New_Images,008262.jpg,008262,NONE,Unmasked,UNRECOGNIZED,0.2315,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2974,New_Images,007490.jpg,007490,NONE,Unmasked,UNRECOGNIZED,0.2247,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2975,New_Images,005334.jpg,005334,NONE,Unmasked,004910,0.3833,0.35,FP,MISIDENTIFIED_AS_004910
2976,New_Images,008236.jpg,008236,NONE,Unmasked,UNRECOGNIZED,0.2603,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2977,New_Images,007597.jpg,007597,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2978,New_Images,005772.jpg,005772,NONE,Unmasked,UNRECOGNIZED,0.2339,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2979,New_Images,009382.jpg,009382,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2980,New_Images,005022.jpg,005022,NONE,Unmasked,UNRECOGNIZED,0.304,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2981,New_Images,008670.jpg,008670,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2982,New_Images,006124.jpg,006124,NONE,Unmasked,UNRECOGNIZED,0.2329,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2983,New_Images,007441.jpg,007441,NONE,Unmasked,UNRECOGNIZED,0.2335,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2984,New_Images,008914.jpg,008914,NONE,Unmasked,UNRECOGNIZED,0.2634,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2985,New_Images,009591.jpg,009591,NONE,Unmasked,UNRECOGNIZED,0.2657,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2986,New_Images,007077.jpg,007077,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2987,New_Images,008423.jpg,008423,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2988,New_Images,006712.jpg,006712,NONE,Unmasked,UNRECOGNIZED,0.2829,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2989,New_Images,007242.jpg,007242,NONE,Unmasked,UNRECOGNIZED,0.2428,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2990,New_Images,009446.jpg,009446,NONE,Unmasked,UNRECOGNIZED,0.2649,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2991,New_Images,007108.jpg,007108,NONE,Unmasked,UNRECOGNIZED,0.2988,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2992,New_Images,008300.jpg,008300,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2993,New_Images,008169.jpg,008169,NONE,Unmasked,UNRECOGNIZED,0.2314,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2994,New_Images,008245.jpg,008245,NONE,Unmasked,UNRECOGNIZED,0.2746,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2995,New_Images,005104.jpg,005104,NONE,Unmasked,UNRECOGNIZED,0.2197,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2996,New_Images,005226.jpg,005226,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
2997,Masked Images,000889__SUR__masked.jpg,000889,SUR,Surgical Mask,000889,0.9335,0.35,TP,CORRECT_MATCH
2998,New_Images,005826.jpg,005826,NONE,Unmasked,UNRECOGNIZED,0.2602,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
2999,New_Images,009148.jpg,009148,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3000,New_Images,006152.jpg,006152,NONE,Unmasked,UNRECOGNIZED,0.2459,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3001,New_Images,006613.jpg,006613,NONE,Unmasked,UNRECOGNIZED,0.2227,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3002,New_Images,006829.jpg,006829,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3003,New_Images,006269.jpg,006269,NONE,Unmasked,UNRECOGNIZED,0.2607,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3004,Masked Images,000801__SUR__masked.jpg,000801,SUR,Surgical Mask,000801,0.8706,0.35,TP,CORRECT_MATCH
3005,New_Images,008111.jpg,008111,NONE,Unmasked,UNRECOGNIZED,0.2234,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3006,Masked Images,000175__N95__masked.jpg,000175,N95,N95 Mask,000175,0.8969,0.35,TP,CORRECT_MATCH
3007,New_Images,008206.jpg,008206,NONE,Unmasked,UNRECOGNIZED,0.2775,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3008,New_Images,006340.jpg,006340,NONE,Unmasked,UNRECOGNIZED,0.2116,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3009,New_Images,009349.jpg,009349,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3010,New_Images,005407.jpg,005407,NONE,Unmasked,UNRECOGNIZED,0.2546,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3011,Masked Images,001139__GAS__masked.jpg,001139,GAS,Gas Mask,001139,0.8508,0.35,TP,CORRECT_MATCH
3012,New_Images,008360.jpg,008360,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3013,Masked Images,000812__SUR__masked.jpg,000812,SUR,Surgical Mask,000812,0.5598,0.35,TP,CORRECT_MATCH
3014,New_Images,008892.jpg,008892,NONE,Unmasked,UNRECOGNIZED,0.2368,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3015,New_Images,009528.jpg,009528,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3016,New_Images,009076.jpg,009076,NONE,Unmasked,UNRECOGNIZED,0.2657,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3017,New_Images,007750.jpg,007750,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3018,New_Images,009036.jpg,009036,NONE,Unmasked,UNRECOGNIZED,0.2723,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3019,New_Images,007263.jpg,007263,NONE,Unmasked,UNRECOGNIZED,0.3126,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3020,New_Images,008680.jpg,008680,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3021,New_Images,007232.jpg,007232,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3022,Masked Images,000864__K95__masked.jpg,000864,K95,KN95 Mask,000864,0.94,0.35,TP,CORRECT_MATCH
3023,New_Images,009204.jpg,009204,NONE,Unmasked,UNRECOGNIZED,0.2204,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3024,New_Images,008636.jpg,008636,NONE,Unmasked,UNRECOGNIZED,0.2609,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3025,New_Images,008806.jpg,008806,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3026,New_Images,007178.jpg,007178,NONE,Unmasked,UNRECOGNIZED,0.2609,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3027,New_Images,006033.jpg,006033,NONE,Unmasked,UNRECOGNIZED,0.2284,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3028,New_Images,008264.jpg,008264,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3029,New_Images,007381.jpg,007381,NONE,Unmasked,UNRECOGNIZED,0.2536,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3030,New_Images,005553.jpg,005553,NONE,Unmasked,UNRECOGNIZED,0.2681,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3031,New_Images,006166.jpg,006166,NONE,Unmasked,UNRECOGNIZED,0.237,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3032,New_Images,007045.jpg,007045,NONE,Unmasked,UNRECOGNIZED,0.2239,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3033,New_Images,008491.jpg,008491,NONE,Unmasked,UNRECOGNIZED,0.2202,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3034,Masked Images,000620__N95__masked.jpg,000620,N95,N95 Mask,000620,0.7339,0.35,TP,CORRECT_MATCH
3035,New_Images,006761.jpg,006761,NONE,Unmasked,UNRECOGNIZED,0.2514,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3036,New_Images,008079.jpg,008079,NONE,Unmasked,UNRECOGNIZED,0.2529,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3037,New_Images,007613.jpg,007613,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3038,New_Images,008702.jpg,008702,NONE,Unmasked,UNRECOGNIZED,0.2149,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3039,New_Images,007859.jpg,007859,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3040,New_Images,006066.jpg,006066,NONE,Unmasked,UNRECOGNIZED,0.2156,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3041,Masked Images,000784__CLT__masked.jpg,000784,CLT,Cloth Mask,000784,0.9555,0.35,TP,CORRECT_MATCH
3042,New_Images,005404.jpg,005404,NONE,Unmasked,UNRECOGNIZED,0.2404,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3043,New_Images,008976.jpg,008976,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
3044,Masked Images,000642__N95__masked.jpg,000642,N95,N95 Mask,000642,0.8713,0.35,TP,CORRECT_MATCH
3045,New_Images,005535.jpg,005535,NONE,Unmasked,UNRECOGNIZED,0.2275,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
3046,New_Images,005568.jpg,005568,NONE,Unmasked,UNRECOGNIZED,0.2158,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
