Iteration,Source_Folder,Image_File,GroundTruth_ID,Detected_ID,Similarity_Score,Threshold,Status,Result_Description
4924,Real Images,003409.jpg,3409,3409,1,0.35,TP,CORRECT_MATCH
4925,New_Images,008552.jpg,8552,UNRECOGNIZED,0.2151,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4926,New_Images,008572.jpg,8572,UNRECOGNIZED,0.2751,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4927,Real Images,000481.jpg,481,481,1,0.35,TP,CORRECT_MATCH
4928,New_Images,006629.jpg,6629,UNRECOGNIZED,0.2385,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4929,Real Images,000927.jpg,927,927,1,0.35,TP,CORRECT_MATCH
4930,New_Images,006308.jpg,6308,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4931,Real Images,003455.jpg,3455,3455,1,0.35,TP,CORRECT_MATCH
4932,New_Images,007190.jpg,7190,UNRECOGNIZED,0.2259,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4933,Real Images,003160.jpg,3160,3160,1,0.35,TP,CORRECT_MATCH
4934,Real Images,002227.jpg,2227,2227,1,0.35,TP,CORRECT_MATCH
4935,New_Images,005260.jpg,5260,UNRECOGNIZED,0.3103,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4936,Real Images,003279.jpg,3279,3279,1,0.35,TP,CORRECT_MATCH
4937,New_Images,006493.jpg,6493,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4938,New_Images,006530.jpg,6530,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4939,Real Images,001499.jpg,1499,1499,1,0.35,TP,CORRECT_MATCH
4940,New_Images,005965.jpg,5965,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4941,Real Images,003053.jpg,3053,3053,1,0.35,TP,CORRECT_MATCH
4942,Real Images,000762.jpg,762,762,1,0.35,TP,CORRECT_MATCH
4943,Real Images,002198.jpg,2198,2198,1,0.35,TP,CORRECT_MATCH
4944,New_Images,009140.jpg,9140,UNRECOGNIZED,0.2479,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4945,New_Images,005630.jpg,5630,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4946,Real Images,002693.jpg,2693,2693,1,0.35,TP,CORRECT_MATCH
4947,New_Images,007466.jpg,7466,UNRECOGNIZED,0.2483,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4948,New_Images,008172.jpg,8172,UNRECOGNIZED,0.2415,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4949,Real Images,000080.jpg,80,80,1,0.35,TP,CORRECT_MATCH
4950,Real Images,000376.jpg,376,376,1,0.35,TP,CORRECT_MATCH
4951,Real Images,000779.jpg,779,779,1,0.35,TP,CORRECT_MATCH
4952,New_Images,009480.jpg,9480,UNRECOGNIZED,0.2631,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4953,Real Images,003490.jpg,3490,3490,1,0.35,TP,CORRECT_MATCH
4954,New_Images,007610.jpg,7610,UNRECOGNIZED,0.2416,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4955,New_Images,005898.jpg,5898,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4956,Real Images,002381.jpg,2381,2381,1,0.35,TP,CORRECT_MATCH
4957,New_Images,006932.jpg,6932,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4958,Real Images,001432.jpg,1432,1432,1,0.35,TP,CORRECT_MATCH
4959,Real Images,000818.jpg,818,818,1,0.35,TP,CORRECT_MATCH
4960,New_Images,008576.jpg,8576,UNRECOGNIZED,0.2763,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4961,Real Images,003804.jpg,3804,3804,1,0.35,TP,CORRECT_MATCH
4962,New_Images,007853.jpg,7853,UNRECOGNIZED,0.2771,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4963,Real Images,002426.jpg,2426,2426,1,0.35,TP,CORRECT_MATCH
4964,New_Images,007821.jpg,7821,UNRECOGNIZED,0.2842,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4965,Real Images,001894.jpg,1894,1894,1,0.35,TP,CORRECT_MATCH
4966,New_Images,008097.jpg,8097,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4967,New_Images,008802.jpg,8802,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4968,New_Images,005476.jpg,5476,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4969,Real Images,004192.jpg,4192,4192,1,0.35,TP,CORRECT_MATCH
4970,New_Images,007598.jpg,7598,UNRECOGNIZED,0.2096,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4971,Real Images,001222.jpg,1222,1222,1,0.35,TP,CORRECT_MATCH
4972,New_Images,007787.jpg,7787,UNRECOGNIZED,0.2691,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4973,New_Images,007307.jpg,7307,UNRECOGNIZED,0.3008,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4974,Real Images,000905.jpg,905,905,1,0.35,TP,CORRECT_MATCH
4975,Real Images,000730.jpg,730,730,1,0.35,TP,CORRECT_MATCH
4976,Real Images,000105.jpg,105,105,1,0.35,TP,CORRECT_MATCH
4977,Real Images,000023.jpg,23,23,1,0.35,TP,CORRECT_MATCH
4978,Real Images,001922.jpg,1922,1922,1,0.35,TP,CORRECT_MATCH
4979,New_Images,007264.jpg,7264,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4980,New_Images,008953.jpg,8953,UNRECOGNIZED,0.2864,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4981,Real Images,001702.jpg,1702,1702,1,0.35,TP,CORRECT_MATCH
4982,New_Images,005923.jpg,5923,UNRECOGNIZED,0.2906,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4983,Real Images,004491.jpg,4491,4491,1,0.35,TP,CORRECT_MATCH
4984,Real Images,000323.jpg,323,323,1,0.35,TP,CORRECT_MATCH
4985,New_Images,008153.jpg,8153,UNRECOGNIZED,0.2165,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4986,New_Images,006655.jpg,6655,UNRECOGNIZED,0.2834,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4987,Real Images,003357.jpg,3357,3357,1,0.35,TP,CORRECT_MATCH
4988,Real Images,002933.jpg,2933,2933,1,0.35,TP,CORRECT_MATCH
4989,Real Images,001653.jpg,1653,1653,1,0.35,TP,CORRECT_MATCH
4990,Real Images,004286.jpg,4286,4286,1,0.35,TP,CORRECT_MATCH
4991,New_Images,006576.jpg,6576,UNRECOGNIZED,0.2334,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4992,New_Images,007486.jpg,7486,UNRECOGNIZED,0.2523,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4993,New_Images,005318.jpg,5318,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4994,New_Images,008542.jpg,8542,UNRECOGNIZED,0.244,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4995,Real Images,004078.jpg,4078,4078,1,0.35,TP,CORRECT_MATCH
4996,Real Images,000871.jpg,871,871,1,0.35,TP,CORRECT_MATCH
4997,New_Images,007474.jpg,7474,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
4998,New_Images,005190.jpg,5190,UNRECOGNIZED,0.28,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
4999,New_Images,006991.jpg,6991,UNRECOGNIZED,0.2668,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5000,New_Images,006673.jpg,6673,UNRECOGNIZED,0.2232,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5001,Real Images,000860.jpg,860,860,1,0.35,TP,CORRECT_MATCH
5002,Real Images,003432.jpg,3432,3432,1,0.35,TP,CORRECT_MATCH
5003,New_Images,006069.jpg,6069,UNRECOGNIZED,0.2446,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5004,New_Images,008291.jpg,8291,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5005,Real Images,002212.jpg,2212,2212,1,0.35,TP,CORRECT_MATCH
5006,New_Images,005053.jpg,5053,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5007,New_Images,005327.jpg,5327,UNRECOGNIZED,0.2487,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5008,New_Images,005994.jpg,5994,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5009,New_Images,006929.jpg,6929,UNRECOGNIZED,0.235,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5010,New_Images,006088.jpg,6088,UNRECOGNIZED,0.3186,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5011,New_Images,005459.jpg,5459,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5012,New_Images,007189.jpg,7189,UNRECOGNIZED,0.2094,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5013,New_Images,008636.jpg,8636,UNRECOGNIZED,0.2609,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5014,Real Images,002071.jpg,2071,2071,1,0.35,TP,CORRECT_MATCH
5015,New_Images,009587.jpg,9587,UNRECOGNIZED,0.1978,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5016,Real Images,001013.jpg,1013,1013,1,0.35,TP,CORRECT_MATCH
5017,New_Images,008621.jpg,8621,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5018,Real Images,003640.jpg,3640,3640,1,0.35,TP,CORRECT_MATCH
5019,New_Images,005287.jpg,5287,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5020,Real Images,000949.jpg,949,949,1,0.35,TP,CORRECT_MATCH
5021,Real Images,000396.jpg,396,396,1,0.35,TP,CORRECT_MATCH
5022,Real Images,000162.jpg,162,162,1,0.35,TP,CORRECT_MATCH
5023,New_Images,005188.jpg,5188,UNRECOGNIZED,0.2674,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5024,Real Images,000393.jpg,393,393,1,0.35,TP,CORRECT_MATCH
5025,New_Images,006370.jpg,6370,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5026,New_Images,008417.jpg,8417,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5027,Real Images,004381.jpg,4381,4381,1,0.35,TP,CORRECT_MATCH
5028,Real Images,002096.jpg,2096,2096,1,0.35,TP,CORRECT_MATCH
5029,New_Images,006912.jpg,6912,UNRECOGNIZED,0.2688,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5030,New_Images,006112.jpg,6112,UNRECOGNIZED,0.2105,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5031,Real Images,003004.jpg,3004,3004,1,0.35,TP,CORRECT_MATCH
5032,New_Images,009297.jpg,9297,UNRECOGNIZED,0.2094,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5033,Real Images,001385.jpg,1385,1385,1,0.35,TP,CORRECT_MATCH
5034,New_Images,009043.jpg,9043,UNRECOGNIZED,0.2321,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5035,Real Images,004831.jpg,4831,4831,1,0.35,TP,CORRECT_MATCH
5036,New_Images,005578.jpg,5578,UNRECOGNIZED,0.2247,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5037,Real Images,001731.jpg,1731,1731,1,0.35,TP,CORRECT_MATCH
5038,Real Images,001075.jpg,1075,1075,1,0.35,TP,CORRECT_MATCH
5039,Real Images,001838.jpg,1838,1838,1,0.35,TP,CORRECT_MATCH
5040,New_Images,005886.jpg,5886,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5041,Real Images,000157.jpg,157,157,1,0.35,TP,CORRECT_MATCH
5042,New_Images,009360.jpg,9360,UNRECOGNIZED,0.2249,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5043,Real Images,001351.jpg,1351,1351,1,0.35,TP,CORRECT_MATCH
5044,New_Images,005179.jpg,5179,UNRECOGNIZED,0.2595,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5045,Real Images,002943.jpg,2943,2943,1,0.35,TP,CORRECT_MATCH
5046,Real Images,004016.jpg,4016,4016,1,0.35,TP,CORRECT_MATCH
5047,New_Images,005110.jpg,5110,UNRECOGNIZED,0.2735,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5048,Real Images,001097.jpg,1097,1097,1,0.35,TP,CORRECT_MATCH
5049,New_Images,008286.jpg,8286,UNRECOGNIZED,0.2976,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5050,New_Images,006466.jpg,6466,UNRECOGNIZED,0.2941,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5051,Real Images,004294.jpg,4294,4294,1,0.35,TP,CORRECT_MATCH
5052,New_Images,008017.jpg,8017,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5053,New_Images,007147.jpg,7147,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5054,Real Images,003735.jpg,3735,3735,1,0.35,TP,CORRECT_MATCH
5055,Real Images,002383.jpg,2383,2383,1,0.35,TP,CORRECT_MATCH
5056,New_Images,009277.jpg,9277,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5057,New_Images,006877.jpg,6877,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5058,New_Images,008854.jpg,8854,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5059,Real Images,001369.jpg,1369,1369,1,0.35,TP,CORRECT_MATCH
5060,Real Images,002508.jpg,2508,2508,1,0.35,TP,CORRECT_MATCH
5061,Real Images,004823.jpg,4823,4823,1,0.35,TP,CORRECT_MATCH
5062,Real Images,004124.jpg,4124,4124,1,0.35,TP,CORRECT_MATCH
5063,New_Images,007227.jpg,7227,UNRECOGNIZED,0.2373,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5064,New_Images,008894.jpg,8894,UNRECOGNIZED,0.2427,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5065,Real Images,001057.jpg,1057,1057,1,0.35,TP,CORRECT_MATCH
5066,Real Images,002557.jpg,2557,2557,1,0.35,TP,CORRECT_MATCH
5067,New_Images,005238.jpg,5238,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5068,New_Images,008004.jpg,8004,UNRECOGNIZED,0.2716,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5069,Real Images,002039.jpg,2039,2039,1,0.35,TP,CORRECT_MATCH
5070,Real Images,000034.jpg,34,34,1,0.35,TP,CORRECT_MATCH
5071,Real Images,000147.jpg,147,147,1,0.35,TP,CORRECT_MATCH
5072,Real Images,001562.jpg,1562,1562,1,0.35,TP,CORRECT_MATCH
5073,New_Images,007341.jpg,7341,UNRECOGNIZED,0.2663,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5074,Real Images,002640.jpg,2640,2640,1,0.35,TP,CORRECT_MATCH
5075,New_Images,007256.jpg,7256,UNRECOGNIZED,0.2373,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5076,New_Images,006766.jpg,6766,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5077,New_Images,005658.jpg,5658,UNRECOGNIZED,0.2368,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5078,Real Images,004373.jpg,4373,4373,1,0.35,TP,CORRECT_MATCH
5079,Real Images,000310.jpg,310,310,1,0.35,TP,CORRECT_MATCH
5080,New_Images,009399.jpg,9399,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5081,Real Images,003141.jpg,3141,3141,1,0.35,TP,CORRECT_MATCH
5082,New_Images,009341.jpg,9341,UNRECOGNIZED,0.2991,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5083,Real Images,003515.jpg,3515,3515,1,0.35,TP,CORRECT_MATCH
5084,New_Images,006984.jpg,6984,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5085,New_Images,007470.jpg,7470,UNRECOGNIZED,0.2385,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5086,Real Images,003553.jpg,3553,3553,1,0.35,TP,CORRECT_MATCH
5087,New_Images,006338.jpg,6338,UNRECOGNIZED,0.2214,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5088,Real Images,001061.jpg,1061,1061,1,0.35,TP,CORRECT_MATCH
5089,Real Images,000722.jpg,722,722,1,0.35,TP,CORRECT_MATCH
5090,New_Images,009561.jpg,9561,UNRECOGNIZED,0.2559,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5091,Real Images,001298.jpg,1298,1298,1,0.35,TP,CORRECT_MATCH
5092,New_Images,008852.jpg,8852,UNRECOGNIZED,0.2102,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5093,New_Images,009041.jpg,9041,UNRECOGNIZED,0.2521,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5094,Real Images,001716.jpg,1716,1716,1,0.35,TP,CORRECT_MATCH
5095,New_Images,007383.jpg,7383,UNRECOGNIZED,0.2638,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5096,New_Images,007824.jpg,7824,UNRECOGNIZED,0.2146,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5097,Real Images,000039.jpg,39,39,1,0.35,TP,CORRECT_MATCH
5098,New_Images,009070.jpg,9070,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5099,New_Images,006353.jpg,6353,UNRECOGNIZED,0.2091,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5100,Real Images,001449.jpg,1449,1449,1,0.35,TP,CORRECT_MATCH
5101,New_Images,009392.jpg,9392,UNRECOGNIZED,0.2048,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5102,Real Images,003995.jpg,3995,3995,1,0.35,TP,CORRECT_MATCH
5103,Real Images,000663.jpg,663,663,1,0.35,TP,CORRECT_MATCH
5104,Real Images,001478.jpg,1478,1478,1,0.35,TP,CORRECT_MATCH
5105,New_Images,009504.jpg,9504,UNRECOGNIZED,0.2544,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5106,New_Images,007003.jpg,7003,UNRECOGNIZED,0.258,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5107,New_Images,006360.jpg,6360,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5108,Real Images,004665.jpg,4665,4665,1,0.35,TP,CORRECT_MATCH
5109,New_Images,008176.jpg,8176,UNRECOGNIZED,0.3009,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5110,Real Images,002808.jpg,2808,2808,1,0.35,TP,CORRECT_MATCH
5111,Real Images,001641.jpg,1641,1641,1,0.35,TP,CORRECT_MATCH
5112,Real Images,001126.jpg,1126,1126,1,0.35,TP,CORRECT_MATCH
5113,New_Images,009401.jpg,9401,UNRECOGNIZED,0.2274,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5114,Real Images,000443.jpg,443,443,1,0.35,TP,CORRECT_MATCH
5115,Real Images,003385.jpg,3385,3385,1,0.35,TP,CORRECT_MATCH
5116,New_Images,009200.jpg,9200,UNRECOGNIZED,0.2956,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5117,New_Images,007728.jpg,7728,UNRECOGNIZED,0.2688,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5118,Real Images,003127.jpg,3127,3127,1,0.35,TP,CORRECT_MATCH
5119,Real Images,000982.jpg,982,982,1,0.35,TP,CORRECT_MATCH
5120,New_Images,006440.jpg,6440,UNRECOGNIZED,0.2791,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5121,Real Images,001594.jpg,1594,1594,1,0.35,TP,CORRECT_MATCH
5122,New_Images,008544.jpg,8544,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5123,Real Images,000584.jpg,584,584,1,0.35,TP,CORRECT_MATCH
5124,New_Images,005085.jpg,5085,UNRECOGNIZED,0.2519,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5125,Real Images,004754.jpg,4754,4754,1,0.35,TP,CORRECT_MATCH
5126,New_Images,007908.jpg,7908,UNRECOGNIZED,0.2631,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5127,New_Images,006486.jpg,6486,UNRECOGNIZED,0.2741,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5128,Real Images,003855.jpg,3855,3855,1,0.35,TP,CORRECT_MATCH
5129,New_Images,007841.jpg,7841,UNRECOGNIZED,0.2767,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5130,Real Images,003800.jpg,3800,3800,1,0.35,TP,CORRECT_MATCH
5131,Real Images,002409.jpg,2409,2409,1,0.35,TP,CORRECT_MATCH
5132,Real Images,004797.jpg,4797,4797,1,0.35,TP,CORRECT_MATCH
5133,Real Images,002135.jpg,2135,2135,1,0.35,TP,CORRECT_MATCH
5134,New_Images,009358.jpg,9358,UNRECOGNIZED,0.2264,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5135,Real Images,002715.jpg,2715,2715,1,0.35,TP,CORRECT_MATCH
5136,Real Images,003445.jpg,3445,3445,1,0.35,TP,CORRECT_MATCH
5137,Real Images,002516.jpg,2516,2516,1,0.35,TP,CORRECT_MATCH
5138,Real Images,001830.jpg,1830,1830,1,0.35,TP,CORRECT_MATCH
5139,Real Images,002911.jpg,2911,2911,1,0.35,TP,CORRECT_MATCH
5140,New_Images,007503.jpg,7503,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5141,New_Images,006468.jpg,6468,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5142,New_Images,009020.jpg,9020,UNRECOGNIZED,0.3012,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5143,New_Images,006444.jpg,6444,UNRECOGNIZED,0.2046,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5144,Real Images,004580.jpg,4580,4580,1,0.35,TP,CORRECT_MATCH
5145,New_Images,007065.jpg,7065,UNRECOGNIZED,0.2562,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5146,Real Images,001049.jpg,1049,1049,1,0.35,TP,CORRECT_MATCH
5147,Real Images,003857.jpg,3857,3857,1,0.35,TP,CORRECT_MATCH
5148,New_Images,006671.jpg,6671,UNRECOGNIZED,0.2641,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5149,New_Images,007928.jpg,7928,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5150,Real Images,001484.jpg,1484,1484,1,0.35,TP,CORRECT_MATCH
5151,New_Images,009229.jpg,9229,UNRECOGNIZED,0.2774,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5152,Real Images,001393.jpg,1393,1393,1,0.35,TP,CORRECT_MATCH
5153,New_Images,008484.jpg,8484,UNRECOGNIZED,0.2706,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5154,New_Images,007504.jpg,7504,UNRECOGNIZED,0.2767,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5155,Real Images,002937.jpg,2937,2937,1,0.35,TP,CORRECT_MATCH
5156,Real Images,003898.jpg,3898,3898,1,0.35,TP,CORRECT_MATCH
5157,Real Images,004380.jpg,4380,4380,1,0.35,TP,CORRECT_MATCH
5158,Real Images,001822.jpg,1822,1822,1,0.35,TP,CORRECT_MATCH
5159,Real Images,002812.jpg,2812,2812,1,0.35,TP,CORRECT_MATCH
5160,New_Images,007609.jpg,7609,UNRECOGNIZED,0.2385,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5161,New_Images,008191.jpg,8191,UNRECOGNIZED,0.2125,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5162,Real Images,004777.jpg,4777,4777,1,0.35,TP,CORRECT_MATCH
5163,New_Images,008448.jpg,8448,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5164,New_Images,008917.jpg,8917,UNRECOGNIZED,0.2711,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5165,Real Images,003315.jpg,3315,3315,1,0.35,TP,CORRECT_MATCH
5166,Real Images,003429.jpg,3429,3429,1,0.35,TP,CORRECT_MATCH
5167,Real Images,002126.jpg,2126,2126,1,0.35,TP,CORRECT_MATCH
5168,New_Images,006013.jpg,6013,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5169,New_Images,007600.jpg,7600,UNRECOGNIZED,0.2632,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5170,Real Images,000209.jpg,209,209,1,0.35,TP,CORRECT_MATCH
5171,New_Images,008876.jpg,8876,UNRECOGNIZED,0.2404,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5172,New_Images,009188.jpg,9188,UNRECOGNIZED,0.2311,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5173,Real Images,003311.jpg,3311,3311,1,0.35,TP,CORRECT_MATCH
5174,New_Images,008485.jpg,8485,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
5175,Real Images,000466.jpg,466,466,1,0.35,TP,CORRECT_MATCH
5176,Real Images,001969.jpg,1969,1969,1,0.35,TP,CORRECT_MATCH
5177,New_Images,005920.jpg,5920,UNRECOGNIZED,0.2671,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5178,Real Images,001229.jpg,1229,1229,1,0.35,TP,CORRECT_MATCH
5179,Real Images,001544.jpg,1544,1544,1,0.35,TP,CORRECT_MATCH
5180,Real Images,002448.jpg,2448,2448,1,0.35,TP,CORRECT_MATCH
5181,New_Images,007236.jpg,7236,UNRECOGNIZED,0.241,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5182,New_Images,006033.jpg,6033,UNRECOGNIZED,0.2284,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5183,Real Images,002664.jpg,2664,2664,1,0.35,TP,CORRECT_MATCH
5184,Real Images,002265.jpg,2265,2265,1,0.35,TP,CORRECT_MATCH
5185,New_Images,008317.jpg,8317,UNRECOGNIZED,0.2477,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5186,New_Images,007412.jpg,7412,UNRECOGNIZED,0.2529,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5187,New_Images,009479.jpg,9479,UNRECOGNIZED,0.2272,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5188,New_Images,009068.jpg,9068,UNRECOGNIZED,0.2365,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5189,New_Images,008462.jpg,8462,UNRECOGNIZED,0.2597,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5190,Real Images,002316.jpg,2316,2316,1,0.35,TP,CORRECT_MATCH
5191,Real Images,004990.jpg,4990,4990,1,0.35,TP,CORRECT_MATCH
5192,New_Images,006482.jpg,6482,UNRECOGNIZED,0.3207,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5193,Real Images,004600.jpg,4600,4600,1,0.35,TP,CORRECT_MATCH
5194,Real Images,003066.jpg,3066,3066,1,0.35,TP,CORRECT_MATCH
5195,Real Images,004191.jpg,4191,4191,1,0.35,TP,CORRECT_MATCH
5196,Real Images,000061.jpg,61,61,1,0.35,TP,CORRECT_MATCH
5197,New_Images,006248.jpg,6248,UNRECOGNIZED,0.231,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5198,Real Images,004789.jpg,4789,4789,1,0.35,TP,CORRECT_MATCH
5199,Real Images,003254.jpg,3254,3254,1,0.35,TP,CORRECT_MATCH
5200,New_Images,005109.jpg,5109,UNRECOGNIZED,0.2449,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5201,Real Images,004266.jpg,4266,4266,1,0.35,TP,CORRECT_MATCH
